rowid,category,subcategory,productname,sales,quantity,discount,profit,orderdate,state
9639,Office Supplies,Paper,Xerox 1899,11.56,2,0,5.6644,Nov-16,Washington
5574,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.6784,Mar-16,California
6549,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.6784,Feb-16,California
9590,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.6784,Nov-16,Texas
7820,Office Supplies,Fasteners,Binder Clips by OIC,11.84,8,0,5.6832,Nov-16,Connecticut
612,Office Supplies,Labels,Avery 493,15.712,4,0.2,5.6956,Dec-16,Connecticut
3106,Office Supplies,Labels,Avery 493,15.712,4,0.2,5.6956,Dec-16,Ohio
3350,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",15.712,4,0.2,5.6956,Dec-16,Massachusetts
762,Office Supplies,Labels,Avery 476,12.39,3,0,5.6994,Dec-16,Massachusetts
3681,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",12.39,3,0,5.6994,Dec-16,Massachusetts
4638,Office Supplies,Art,Newell Chalk Holder,12.39,3,0,5.6994,Feb-16,Massachusetts
9446,Office Supplies,Labels,Avery 476,12.39,3,0,5.6994,Nov-16,California
9708,Office Supplies,Art,Newell Chalk Holder,12.39,3,0,5.6994,May-16,North Carolina
1348,Office Supplies,Art,Newell 35,19.68,6,0,5.7072,Dec-16,Virginia
6587,Office Supplies,Art,Newell 35,19.68,6,0,5.7072,Dec-16,Texas
2616,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",18.288,6,0.2,5.715,Aug-16,Texas
2773,Furniture,Furnishings,Staple-based wall hangings,19.104,3,0.2,5.7312,Dec-16,Ohio
4144,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",12.74,7,0,5.733,Dec-16,Pennsylvania
5202,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",41.72,7,0.2,5.7365,Mar-16,Ohio
9658,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,4,0,5.7376,Mar-16,Pennsylvania
5676,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,57.408,6,0.2,5.7408,Mar-16,Pennsylvania
7482,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,12.78,1,0,5.751,Apr-16,Pennsylvania
5340,Office Supplies,Envelopes,Poly String Tie Envelopes,12.24,6,0,5.7528,Apr-16,Texas
5838,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,57.568,4,0.2,5.7568,Apr-16,Texas
5982,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,19.86,2,0,5.7594,May-16,Texas
4653,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,5.7624,Sep-16,California
5266,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,5.7624,Nov-16,California
8021,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,5.7624,Mar-16,Indiana
8391,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,5.7624,May-16,California
9565,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,5.7624,Sep-16,Pennsylvania
858,Office Supplies,Storage,Staple magnet,21.36,2,0,5.7672,Feb-16,Michigan
4680,Office Supplies,Storage,Staple magnet,21.36,2,0,5.7672,Feb-16,Virginia
5818,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,17.088,4,0.2,5.7672,Feb-16,Virginia
1161,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,11.54,2,0,5.77,Dec-16,Virginia
9388,Office Supplies,Paper,Xerox 1881,12.28,1,0,5.7716,May-16,Colorado
6409,Office Supplies,Art,Newell 309,46.2,5,0.2,5.775,Mar-16,Texas
8957,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",21,3,0.2,5.775,Mar-16,Texas
6155,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",51.336,3,0.2,5.7753,Mar-16,Texas
3202,Office Supplies,Paper,Xerox 1949,15.936,4,0.2,5.7768,Dec-16,Texas
2804,Office Supplies,Paper,Xerox 1962,12.84,3,0,5.778,Feb-16,New York
4554,Office Supplies,Paper,Xerox 1927,12.84,3,0,5.778,Apr-16,Texas
5166,Office Supplies,Paper,Xerox 199,12.84,3,0,5.778,Jan-16,New York
4973,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",35.568,2,0.2,5.7798,Apr-16,Ohio
9,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,18.504,3,0.2,5.7825,Nov-16,Wisconsin
5738,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,2,0,5.79,Nov-16,Michigan
4666,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",16.56,2,0.2,5.796,Nov-16,Michigan
7198,Office Supplies,Labels,Avery 495,12.6,2,0,5.796,Nov-16,Michigan
7838,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12.6,2,0,5.796,Mar-16,Michigan
4000,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.798,Mar-16,Georgia
7535,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.798,Mar-16,Georgia
1704,Office Supplies,Fasteners,Staples,12.35,5,0,5.8045,Dec-16,Georgia
9686,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,16.59,1,0,5.8065,Dec-16,Virginia
200,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203,Dec-16,Texas
1500,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203,Dec-16,Texas
5777,Office Supplies,Binders,GBC Instant Report Kit,15.528,3,0.2,5.823,Dec-16,Texas
4834,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,3,0,5.8233,Dec-16,Texas
8640,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,3,0,5.8233,Apr-16,Texas
7011,Office Supplies,Binders,Avery Non-Stick Binders,17.96,5,0.2,5.837,Nov-16,Wisconsin
8066,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",116.82,3,0,5.841,Nov-16,Texas
1641,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2,0,5.842,Nov-16,Texas
3954,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2,0,5.842,Dec-16,Ohio
1591,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",33.488,7,0.2,5.8604,Dec-16,New York
2413,Office Supplies,Paper,Xerox 1974,11.96,2,0,5.8604,Dec-16,New York
2757,Office Supplies,Paper,Xerox 1903,11.96,2,0,5.8604,Apr-16,New York
4535,Office Supplies,Paper,Xerox 1974,11.96,2,0,5.8604,Dec-16,Texas
6573,Office Supplies,Paper,Xerox 1965,11.96,2,0,5.8604,Oct-16,Kentucky
8131,Office Supplies,Paper,Xerox 1965,11.96,2,0,5.8604,Jan-16,California
1478,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,52.136,7,0.2,5.8653,Jan-16,Texas
1149,Office Supplies,Binders,Acco Expandable Hanging Binders,12.76,2,0,5.8696,Jan-16,Texas
6781,Office Supplies,Binders,Acco Expandable Hanging Binders,12.76,2,0,5.8696,Jan-16,Texas
467,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.272,2,0.2,5.8704,Nov-16,California
2978,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0,5.8708,Sep-16,California
4162,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0,5.8708,Sep-16,Washington
4833,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0,5.8708,Sep-16,Washington
9038,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0,5.8708,Sep-16,Washington
207,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4,0,5.8744,Nov-16,Washington
8405,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,83.92,4,0,5.8744,Jul-16,Arizona
4917,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,67.144,7,0.2,5.8751,Jul-16,Pennsylvania
1875,Office Supplies,Paper,Easy-staple paper,16.224,2,0.2,5.8812,Jul-16,Pennsylvania
4598,Office Supplies,Supplies,Acme Stainless Steel Office Snips,21.81,3,0,5.8887,Nov-16,Pennsylvania
7634,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,12.53,1,0,5.8891,Jul-16,California
787,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456,2,0.2,5.8914,Jul-16,North Carolina
2885,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456,2,0.2,5.8914,Jun-16,North Carolina
5614,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",117.96,2,0,5.898,Sep-16,Illinois
278,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4,0.2,5.9072,Nov-16,Ohio
9449,Office Supplies,Labels,Avery 481,12.32,4,0,5.9136,Dec-16,California
7885,Office Supplies,Supplies,"Elite 5"" Scissors",47.32,7,0.2,5.915,Dec-16,Pennsylvania
2702,Office Supplies,Fasteners,Staples,18.936,3,0.2,5.9175,Dec-16,Washington
3387,Office Supplies,Fasteners,Staples,18.936,3,0.2,5.9175,Sep-16,Washington
7910,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92,8,0,5.9184,Sep-16,Texas
3159,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",67.64,5,0.2,5.9185,Dec-16,Texas
1838,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,17.544,3,0.2,5.9211,Dec-16,Virginia
6071,Office Supplies,Labels,Avery 486,17.544,3,0.2,5.9211,Dec-16,Virginia
5323,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",19.76,2,0.2,5.928,Jun-16,California
883,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48,4,0,5.9312,Jun-16,California
885,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,0,5.9364,Jun-16,California
7206,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,0,5.9364,Aug-16,California
4603,Office Supplies,Paper,Xerox 1991,18.272,1,0.2,5.9384,Aug-16,Ohio
4239,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",19.83,1,0,5.949,Aug-16,Ohio
7809,Office Supplies,Art,Newell 319,47.616,3,0.2,5.952,Oct-16,Ohio
3699,Office Supplies,Storage,Eldon File Chest Portable File,79.4,5,0.2,5.955,Jul-16,California
3802,Technology,Accessories,Maxell 4.7GB DVD-R,22.704,1,0.2,5.9598,Jun-16,Texas
8294,Office Supplies,Binders,Binder Posts,18.368,4,0.2,5.9696,Jun-16,Texas
8488,Office Supplies,Paper,Unpadded Memo Slips,11.94,3,0,5.97,Jun-16,Texas
279,Office Supplies,Storage,Eldon Simplefile Box Office,59.712,6,0.2,5.9712,Jun-16,Texas
8754,Office Supplies,Labels,Avery 501,17.712,6,0.2,5.9778,Jun-16,Texas
6507,Office Supplies,Paper,Xerox 1947,19.136,4,0.2,5.98,Jun-16,Texas
4994,Office Supplies,Labels,Avery 507,18.432,8,0.2,5.9904,Jun-16,Texas
7492,Technology,Phones,iOttie HLCRIO102 Car Mount,119.94,6,0,5.997,Dec-16,Texas
1448,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,47.984,2,0.2,5.998,Dec-16,Florida
149,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,5.9988,Sep-16,Florida
4243,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,5.9988,Jul-16,Minnesota
1010,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,95.984,2,0.2,5.999,May-16,Louisiana
3491,Office Supplies,Storage,Advantus Rolling Storage Box,68.6,5,0.2,6.0025,May-16,Florida
1345,Office Supplies,Labels,Avery 494,13.05,5,0,6.003,Jul-16,Florida
4261,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,13.05,5,0,6.003,Jul-16,Maryland
6029,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,18.48,2,0.2,6.006,Jul-16,Maryland
5341,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98,2,0,6.0114,Jul-16,Maryland
6247,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98,2,0,6.0114,Jan-16,Maryland
6062,Office Supplies,Art,Faber Castell Col-Erase Pencils,14.67,3,0,6.0147,Jan-16,Georgia
2015,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,13.08,2,0,6.0168,Dec-16,Georgia
9853,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,13.08,2,0,6.0168,Dec-16,California
1397,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",17.216,4,0.2,6.0256,Sep-16,California
6738,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,150.66,9,0,6.0264,Sep-16,Colorado
641,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0,6.0288,Dec-16,Colorado
4950,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0,6.0288,Jul-16,Illinois
8016,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0,6.0288,Jul-16,Texas
2064,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03,Sep-16,Texas
3256,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03,Sep-16,Idaho
6611,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03,Jul-16,Idaho
3952,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2,0.2,6.0368,Jul-16,Utah
8585,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2,0.2,6.0368,Apr-16,Utah
553,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.504,1,0.2,6.0382,Nov-16,Vermont
8241,Furniture,Furnishings,DAX Wood Document Frame.,43.936,4,0.2,6.0412,Nov-16,Oklahoma
1794,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2,0.2,6.0416,Sep-16,Oklahoma
8253,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2,0.2,6.0416,Mar-16,New York
9442,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,48.36,5,0.2,6.045,Mar-16,Michigan
2901,Office Supplies,Labels,Avery 520,12.6,4,0,6.048,Aug-16,Michigan
8549,Office Supplies,Labels,Avery 488,12.6,4,0,6.048,Feb-16,Washington
6722,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2,0,6.0632,Feb-16,California
7052,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2,0,6.0632,Nov-16,California
5467,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",16.176,3,0.2,6.066,Aug-16,California
649,Furniture,Furnishings,3M Hangers With Command Adhesive,14.8,4,0,6.068,Aug-16,Texas
3179,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94,3,0,6.0726,Jun-16,Texas
6498,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94,3,0,6.0726,Oct-16,Illinois
4776,Office Supplies,Art,Newell 328,23.36,4,0,6.0736,Oct-16,Missouri
2964,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184,2,0.2,6.074,Sep-16,Missouri
7304,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184,2,0.2,6.074,Aug-16,Georgia
630,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13.23,3,0,6.0858,Aug-16,California
8069,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,16.02,6,0,6.0876,Aug-16,California
5843,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,304.9,5,0,6.098,Aug-16,California
4888,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,101.7,6,0,6.102,May-16,California
49,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2,0,6.104,May-16,Illinois
1401,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2,0,6.104,May-16,Illinois
4960,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,61.192,1,0.2,6.1192,May-16,Illinois
9302,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,97.968,2,0.2,6.123,Jul-16,Illinois
4647,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",13.62,3,0,6.129,Jul-16,New York
4959,Office Supplies,Fasteners,Staples,18.864,9,0.2,6.1308,Jul-16,New York
261,Office Supplies,Binders,Acco 3-Hole Punch,17.52,5,0.2,6.132,Dec-16,New York
6419,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2,0,6.1488,May-16,California
9055,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2,0,6.1488,May-16,Texas
9179,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,23.65,1,0,6.149,May-16,Texas
8948,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",12.3,5,0,6.15,May-16,Texas
63,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",13.98,2,0,6.1512,May-16,Texas
7869,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38,2,0,6.1548,Oct-16,Texas
3823,Office Supplies,Binders,Durable Pressboard Binders,18.24,6,0.2,6.156,Oct-16,Florida
491,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2,0.2,6.1572,Jan-16,Florida
4393,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2,0.2,6.1572,Jan-16,Illinois
4816,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",18.264,3,0.2,6.1641,Jan-16,Illinois
8906,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,30.84,3,0,6.168,Mar-16,Illinois
4631,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",17.14,2,0,6.1704,Nov-16,Wisconsin
6064,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",12.6,3,0,6.174,Nov-16,Oregon
2175,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792,4,0.2,6.1792,Nov-16,Oregon
5805,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792,4,0.2,6.1792,Nov-16,Virginia
8673,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",18.368,2,0.2,6.1992,Nov-16,Virginia
4538,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,18.24,3,0,6.2016,Nov-16,Virginia
83,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,1,0,6.2031,Nov-16,Pennsylvania
1836,Office Supplies,Art,Newell 341,21.4,5,0,6.206,Mar-16,Pennsylvania
3531,Office Supplies,Art,Newell 341,21.4,5,0,6.206,Mar-16,Illinois
5068,Office Supplies,Art,Newell 347,21.4,5,0,6.206,Mar-16,Illinois
7197,Office Supplies,Art,Newell 347,21.4,5,0,6.206,Mar-16,Illinois
746,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",55.168,4,0.2,6.2064,Feb-16,Illinois
805,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0,6.2152,Dec-16,New York
814,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0,6.2152,Dec-16,New Mexico
2779,Furniture,Furnishings,3M Hangers With Command Adhesive,23.68,8,0.2,6.216,Mar-16,New Mexico
2296,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,13.52,4,0,6.2192,Mar-16,Idaho
93,Office Supplies,Paper,Xerox 1999,12.96,2,0,6.2208,Aug-16,Idaho
397,Office Supplies,Paper,Xerox 1958,12.96,2,0,6.2208,Jun-16,Colorado
798,Office Supplies,Paper,Xerox 1967,12.96,2,0,6.2208,Jun-16,New York
804,Office Supplies,Paper,Xerox 218,12.96,2,0,6.2208,Jun-16,New York
906,Office Supplies,Paper,Xerox 1931,12.96,2,0,6.2208,Sep-16,New York
939,Office Supplies,Paper,Xerox 213,12.96,2,0,6.2208,Sep-16,Massachusetts
967,Office Supplies,Paper,Xerox 212,12.96,2,0,6.2208,Dec-16,Massachusetts
1471,Office Supplies,Paper,Xerox 1946,12.96,2,0,6.2208,Nov-16,Michigan
2293,Office Supplies,Paper,Xerox 2,12.96,2,0,6.2208,Jun-16,California
2328,Office Supplies,Paper,Xerox 1967,12.96,2,0,6.2208,Feb-16,Washington
2522,Office Supplies,Paper,Xerox 1999,12.96,2,0,6.2208,Feb-16,New York
2648,Office Supplies,Paper,Xerox 2000,12.96,2,0,6.2208,Sep-16,Maryland
2808,Office Supplies,Paper,Xerox 228,12.96,2,0,6.2208,Sep-16,Washington
2888,Office Supplies,Paper,Xerox 1996,12.96,2,0,6.2208,Sep-16,Washington
3042,Office Supplies,Paper,Xerox 1996,12.96,2,0,6.2208,Sep-16,Missouri
3080,Office Supplies,Paper,Xerox 220,12.96,2,0,6.2208,Feb-16,Missouri
3565,Office Supplies,Paper,Xerox 200,12.96,2,0,6.2208,Feb-16,Kentucky
4174,Office Supplies,Paper,Xerox 210,12.96,2,0,6.2208,Sep-16,Kentucky
4354,Office Supplies,Paper,Xerox 225,12.96,2,0,6.2208,Sep-16,California
4470,Office Supplies,Paper,Xerox 214,12.96,2,0,6.2208,Sep-16,Texas
4499,Office Supplies,Paper,Xerox 211,12.96,2,0,6.2208,Sep-16,Texas
4500,Office Supplies,Paper,Xerox 227,12.96,2,0,6.2208,Feb-16,Ohio
4952,Office Supplies,Paper,Xerox 1995,12.96,2,0,6.2208,Jun-16,California
5538,Office Supplies,Paper,Xerox 230,12.96,2,0,6.2208,Jun-16,California
5675,Office Supplies,Paper,Xerox 218,12.96,2,0,6.2208,Nov-16,California
5724,Office Supplies,Paper,Xerox 1905,12.96,2,0,6.2208,Aug-16,Pennsylvania
6628,Office Supplies,Paper,Xerox 1999,12.96,2,0,6.2208,Aug-16,Texas
6870,Office Supplies,Paper,Xerox 1997,12.96,2,0,6.2208,Mar-16,Texas
6961,Office Supplies,Paper,Xerox 226,12.96,2,0,6.2208,Mar-16,Ohio
7038,Office Supplies,Paper,Xerox 219,12.96,2,0,6.2208,Apr-16,Ohio
